Date,Open,High,Low,Close,Volume
2020-12-17,12.887653482147243,13.16006011082489,12.464953664656834,12.690393447875977,6621900
2020-12-18,12.756147596332879,12.96280119671716,12.455561192732574,12.699788093566895,10448900
2020-12-21,12.41798790298002,12.75614760732167,12.136187701452906,12.634034156799316,5752100
2020-12-22,12.774936360531672,12.906442481348323,12.408595961503297,12.474349021911621,3719800
2020-12-23,12.380414602046281,13.376107512702804,12.380414602046281,13.329140663146973,5817700
2020-12-24,13.366714185947343,13.404288382871469,13.009768273349739,13.06612777709961,1469500
2020-12-28,12.699786696522482,12.765539741122325,11.807419341317502,11.844992637634277,10303500
2020-12-29,11.929535673058771,12.032862934866277,11.525622863596636,11.704095840454102,4846800
2020-12-30,11.704095783561913,12.295876013136299,11.600769418074927,12.192548751831055,3853600
2020-12-31,12.136188671378184,12.173761974863451,11.769848290533165,11.938928604125977,4550700
2021-01-04,12.183154976345831,12.718574750867093,12.145581674551675,12.596461296081543,5338800
2021-01-05,12.915834352612384,13.789414708214519,12.821900653538854,13.188241004943848,10400500
2021-01-06,13.310356673185847,14.061823703529203,13.047343526102075,14.052430152893066,6488300
2021-01-07,14.052428914802581,14.512702105601345,13.808201994690425,14.033641815185547,4896100
2021-01-08,14.17454277572416,14.21211608020261,13.479436194963679,13.63912296295166,4830700
2021-01-11,13.376106604545612,14.343620593925658,13.263386710755507,14.296653747558594,4200400
2021-01-12,14.709961918022293,15.508395721569894,14.57845580625083,15.480215072631836,8700500
2021-01-13,15.555357662121155,16.52287152623404,15.235984223157132,16.147138595581055,9650000
2021-01-14,16.39136887703804,17.077081842866527,16.306828726003154,16.814067840576172,8873900
2021-01-15,17.01133078506619,17.527963509408732,16.729529651358558,17.377670288085938,7712800
2021-01-19,17.18980013734038,17.490388323914733,15.452034817649889,15.996848106384277,7818800
2021-01-20,16.10956857263802,16.184715178201554,14.916615537453223,15.198415756225586,6356400
2021-01-21,15.057514571079578,15.5365748049347,14.540880142426618,15.019940376281738,4876200
2021-01-22,14.662994863748336,15.44264245308887,14.41876884704145,15.395674705505371,3356300
2021-01-25,15.677476854066311,16.07199700170609,15.273563156287908,15.47082233428955,4480600
2021-01-26,15.668081660578633,15.855947268737339,14.982367801290406,15.001154899597168,4638600
2021-01-27,14.775715945874252,16.184716236007787,14.465735953710334,15.555362701416016,9222400
2021-01-28,15.827768777902188,15.865341183745826,14.8602546924287,15.442642211914062,5974500
2021-01-29,15.47082316475683,16.165929787599666,15.245383324237796,15.32052993774414,6138800
2021-02-01,15.949879124474922,16.49469237092439,15.855945435438235,15.978059768676758,5397100
2021-02-02,16.532269566836295,16.588629073843467,15.499002382977196,15.5647554397583,5561900
2021-02-03,15.555360353558953,16.400760041710893,15.555360353558953,16.212894439697266,4788800
2021-02-04,16.33500534237614,16.34439889027396,15.874732245199215,15.959272384643555,3121000
2021-02-05,16.259860462874958,16.288041109535644,15.527181566059664,15.733834266662598,4090500
2021-02-08,15.931094807954505,16.062602712205447,15.621114834194241,16.04381561279297,4480500
2021-02-09,15.921700661625422,16.071993851108417,15.34870675694892,15.452033996582031,4806800
2021-02-10,15.527183728274421,15.884129677501146,15.001156562992808,15.752623558044434,5162900
2021-02-11,15.752622390092084,15.97806220314723,15.508395478039915,15.808981895446777,6319000
2021-02-12,15.827765527851177,16.682558636999044,15.705651202752351,16.588624954223633,6451300
2021-02-16,17.14283637896816,17.452816362374456,16.607416570506057,16.77649688720703,7559000
2021-02-17,16.964362123024642,18.495476696564356,16.137749450119816,18.007022857666016,9245100
2021-02-18,17.90369385144317,18.176101393611116,16.926788060784187,17.189800262451172,7551200
2021-02-19,17.43403012363771,17.81915673442162,16.936184490575688,17.264949798583984,5376000
2021-02-22,17.387063015715107,17.49978203055571,16.607416295127912,16.616809844970703,6256800
2021-02-23,16.72013473644018,16.823461989530134,15.348708755890904,16.579235076904297,6878300
2021-02-24,16.767103407420255,17.8003706203135,16.551057131458307,17.48099708557129,5112800
