Date,Open,High,Low,Close,Volume
2021-01-11,113.47389518796379,114.32729771473923,111.9188093544488,112.32654571533203,691800
2021-01-12,112.19380209102971,112.99979060378483,111.72917461051433,112.40241241455078,741600
2021-01-13,111.82401275634766,112.81016619774164,110.51546675388349,111.82401275634766,957700
2021-01-14,111.90931108222703,112.00413920006116,109.9370121093098,110.00338745117188,892100
2021-01-15,109.81375090815942,110.48698866181583,109.28274811302096,110.09822082519531,867200
2021-01-19,109.94650568350414,111.80503000413952,109.0551805635264,111.3214340209961,899800
2021-01-20,111.44470018558573,113.53079610244224,111.0938621413982,113.28425598144531,574700
2021-01-21,112.99978691945792,113.92904908456138,112.68687144437882,112.9239273071289,679000
2021-01-22,112.68686321328127,113.0187471843859,111.40676309480862,111.73863983154297,715300
2021-01-25,111.49214442611375,113.11360608562697,111.01803257592722,112.1653823852539,697100
2021-01-26,112.10846028839538,112.79117508706992,111.00851762751788,111.33091735839844,887600
2021-01-27,110.11720260765395,110.74303364787774,107.07340576002375,107.25357055664062,1746100
2021-01-28,109.19742770810748,110.63872432385621,108.14489898676027,109.52930450439453,1156300
2021-01-29,108.91293774945476,111.91880412073797,107.43371159513146,109.43446350097656,1314600
2021-02-01,108.44831766266127,110.29735048075753,108.22073882784116,109.22586059570312,841000
2021-02-02,110.16460929425169,112.32655777120846,110.16460929425169,111.58694458007812,702700
2021-02-03,111.36883976067705,112.05156179268624,109.72841726622727,110.2120132446289,639400
2021-02-04,110.39217246414968,111.25505927733109,109.53876991110512,110.33528137207031,858600
2021-02-05,111.39729708846784,113.37908067982889,110.94214663708986,112.26966094970703,800500
2021-02-08,112.50672255574531,112.94290450860751,110.80940157986787,111.58694458007812,980200
2021-02-09,111.5300570079393,111.89037935402766,110.65768584027701,110.85681915283203,698500
2021-02-10,111.74814773308779,112.16536842432083,110.64821213943499,111.10335540771484,795000
2021-02-11,110.98954569804135,111.98517587210972,109.70943839165771,110.30682373046875,758900
2021-02-12,109.9654874212219,110.79043728850297,109.9654874212219,110.63872528076172,675800
2021-02-16,110.94215321266437,112.18432372423466,110.67665178127879,111.57746124267578,825400
2021-02-17,110.85681787746393,111.98519897418838,110.85681787746393,111.56798553466797,673700
2021-02-18,111.4541883926176,112.52567831761851,110.73353652422857,112.478271484375,918000
2021-02-19,112.95238208225454,114.57384334397537,112.70584195501677,113.9574966430664,882100
2021-02-22,113.20841622409225,114.84884625258755,112.68689034482067,114.6402359008789,876600
2021-02-23,115.29451070458713,117.51335781849941,113.88165948468249,116.75477600097656,884400
2021-02-24,116.4797756467014,118.888264295376,116.4797756467014,117.3805923461914,1177900
2021-02-25,117.51334389828337,117.56075796915168,115.13330078125,115.13330078125,750300
2021-02-26,115.44620848714715,115.72119416398849,113.54976153047943,113.59717559814453,904000
2021-03-01,113.98596693895031,116.75477832970081,113.98596693895031,115.96775817871094,601300
2021-03-02,115.78757118575737,116.10996370053613,114.02387491190463,115.39879608154297,798300
2021-03-03,115.1143330393715,117.57022840397855,115.1143330393715,115.68326568603516,1113400
2021-03-04,115.54999294034337,116.4638822956212,114.16011909192414,114.76937866210938,1632600
2021-03-05,115.66422525223228,118.35829907323097,114.72177804306136,118.14886474609375,1289000
2021-03-08,118.6534264810891,121.46173238394329,118.16792021285458,119.31028747558594,1034500
2021-03-09,118.50107428466325,120.29077293644944,118.40587159843224,118.74858093261719,790300
2021-03-10,118.95802849939209,119.84335983436398,118.30116765839634,119.23410034179688,609800
2021-03-11,118.64388184820395,119.1579459277327,117.74903601756918,118.4630126953125,589900
2021-03-12,119.23411543748544,120.18608442301428,118.86284811416496,120.09088897705078,472500
2021-03-15,120.0432894151854,121.21421448056779,119.69106553356609,121.0999755859375,708500
2021-03-16,120.80485937256586,122.33752267687377,120.35743281079078,121.75682830810547,819200
2021-03-17,122.01386109506808,122.79448262259812,121.0714138487541,122.26136779785156,1323200
2021-03-18,122.80397639842195,122.80397639842195,120.1860621728742,120.50021362304688,1454400
2021-03-19,120.17657143347206,120.73823695248603,115.37864652615971,115.60712432861328,3122400
2021-03-22,114.27436069316897,116.47340677945517,114.27436069316897,116.18782043457031,1148200
2021-03-23,116.38771599813711,117.13025055414458,115.85460849250794,116.66378784179688,878400
