Date,Open,High,Low,Close,Volume
2021-01-15,44.363053702602144,44.46118258999589,43.39160204842697,43.76448059082031,690800
2021-01-19,44.04905591505414,44.559314982804715,43.676173568768164,44.29437255859375,1232600
2021-01-20,44.64763679453768,45.02051920488373,44.363068540767394,44.657447814941406,730400
2021-01-21,44.80463120065586,45.17751354339909,44.35324947920794,44.73594284057617,841700
2021-01-22,44.25511672626194,44.69668739066495,44.12755477906128,44.37287139892578,514500
2021-01-25,44.38267819296995,44.40230396987955,42.39070862707328,43.283660888671875,813900
2021-01-26,43.49955292961248,43.548615514072644,42.135589124914205,42.21409225463867,785800
2021-01-27,41.36038469129944,41.63513811491919,40.45761756003722,40.7912483215332,1361200
2021-01-28,41.20338361759644,42.135583835012525,40.64405824661809,41.54682540893555,1166500
2021-01-29,41.54683109150783,42.057090210741535,40.104367884120954,40.595001220703125,1195400
2021-02-01,41.06600171697816,41.97857986564298,40.575368464716846,41.78232955932617,742200
2021-02-02,42.48884229292531,42.83228784289747,41.80195493621596,42.67528533935547,650000
2021-02-03,42.72434733610705,43.11685171798174,42.3416539729044,42.390716552734375,699800
2021-02-04,42.685082972024155,43.852788491970536,42.194449834414684,43.617286682128906,774900
2021-02-05,44.15699557946943,44.38268644102075,43.50935979403327,43.74486541748047,812100
2021-02-08,43.960735367158705,44.96162757612633,43.76448133228056,44.95181655883789,630900
2021-02-09,44.745756794375154,44.814445158960574,43.8331785297573,43.99018478393555,614800
2021-02-10,44.09811253544695,44.264929776991416,43.26403755742786,43.34253692626953,867800
2021-02-11,43.50965731145994,44.40422990558312,43.263895568568664,44.07982635498047,937900
2021-02-12,43.8635634165004,44.38458096354385,43.578482588903796,43.9520378112793,506800
2021-02-16,44.1879676842018,44.69915262376639,44.1388160794417,44.66965866088867,509500
2021-02-17,44.32559351428926,44.66965849636983,43.332717601694576,43.50966262817383,498900
2021-02-18,43.04762913743276,43.68660743901132,42.910003157093584,42.92966079711914,1297900
2021-02-19,43.40152981932194,44.10932116261964,43.16559687153804,43.79474639892578,1003400
2021-02-22,43.33271573518244,43.922542464779255,43.32288316467392,43.34254455566406,1131300
2021-02-23,42.75270912411628,43.3130455281896,41.70084554538927,42.89033508300781,1608600
2021-02-24,42.9296649805324,44.50254258774747,42.9296649805324,44.2469482421875,764900
2021-02-25,43.952028584877645,44.22728428309,42.03508626709055,42.09407043457031,918900
2021-02-26,42.44796962442691,43.33271342161179,41.43543241766941,42.43813705444336,1146200
2021-03-01,43.21474070873668,44.55168508917515,43.05745335515723,44.3943977355957,938100
2021-03-02,44.1683017934032,44.207624573216776,43.19508361816406,43.19508361816406,538700
2021-03-03,43.10660479586733,43.50965387234997,42.615081348935995,42.634742736816406,454600
2021-03-04,42.63474733008402,42.64457990009668,40.865263480500595,41.34695816040039,1215900
2021-03-05,42.22186320113822,42.72321544751968,40.727631530512916,42.62491226196289,1033600
2021-03-08,42.52660625668687,43.43101133370381,42.35949008757929,42.91982650756836,788100
2021-03-09,43.32288218053036,44.40423241023567,43.32288218053036,43.8045768737793,839200
2021-03-10,44.12897279120011,44.82693515935501,43.57846895154044,44.56151580810547,807200
2021-03-11,45.2201594481122,46.920830212135854,45.2201594481122,46.90116882324219,1318300
2021-03-12,46.5276170507959,47.77608346064969,46.47846169999192,47.58930587768555,1089700
2021-03-15,47.58930578051755,48.16930366856873,47.21574686532524,48.01201629638672,1411900
2021-03-16,49.457092523615046,51.147930697481016,49.23099217914537,49.6143798828125,2810000
2021-03-17,49.80115849661733,50.42047912710975,48.46421404032803,50.15505599975586,1263400
2021-03-18,48.86726479871137,50.38115805792165,48.818113199391895,49.07370376586914,1297100
2021-03-19,49.28013851361542,50.76453757316008,48.50353061986789,50.184539794921875,2610500
2021-03-22,50.28285025484577,50.676066763421076,49.5848841083266,49.69301986694336,1418400
2021-03-23,49.693024512624014,49.889634660305425,47.2845586410867,47.64828872680664,1146000
2021-03-24,48.00219051986188,49.25065700632611,47.933373774518806,47.962867736816406,1079600
2021-03-25,47.32387685001271,48.89675412952635,47.10760533344833,48.690311431884766,809900
2021-03-26,49.15235466829836,50.92183868635169,48.729644118148826,50.843196868896484,1113600
2021-03-29,50.62691965204169,51.413356488864196,50.05675060157873,50.253360748291016,1340400
2021-03-30,50.01743115779488,50.69573222080364,49.72251781518353,50.60725784301758,1099900
2021-03-31,50.99064560992743,51.97369258621304,50.61709045895805,51.27573013305664,1109700
2021-04-01,51.462503011803314,52.10148498808277,51.19708365245318,52.07199478149414,723900
2021-04-05,52.42590071849297,53.330302200028946,52.121154784483124,52.78962707519531,759800
2021-04-06,52.67166542230369,52.87810441331401,51.9540377392214,52.49471664428711,1060600
2021-04-07,52.29809995767018,52.730639277799185,52.013015434163364,52.278438568115234,895500
2021-04-08,52.504538198268385,52.9370775124273,52.19979228941284,52.89775848388672,820800
2021-04-09,52.799446389320735,52.848597982723916,52.248942543163174,52.53402328491211,868200
2021-04-12,52.288260079691945,52.868257865405035,52.268598692885014,52.769954681396484,858200
2021-04-13,53.00588533162982,53.78249325748917,52.2194485871003,52.53402328491211,1140500
2021-04-14,52.56352456737632,53.74317797357977,52.56352456737632,53.133689880371094,921500
2021-04-15,53.68418854277519,53.8218145003976,52.67165149738793,52.769954681396484,898000
2021-04-16,53.13369444936894,53.75301516590021,52.80929085977535,53.51708221435547,773200
2021-04-19,53.08453752411827,53.51707685023111,52.79945299666753,53.41877365112305,776200
2021-04-20,53.428596133536885,53.49740911475555,52.386568846496445,52.60283660888672,657900
2021-04-21,52.50454039705546,53.34996142152086,52.3275916361196,53.133689880371094,736700
2021-04-22,53.330298557079374,53.536737522455226,52.60284214333976,52.612674713134766,482200
2021-04-23,52.887927917195135,53.70385872824469,52.61267595685394,53.310638427734375,542800
2021-04-26,53.48758565582378,53.95944775290376,53.48758565582378,53.54656982421875,501900
2021-04-27,53.68419217228482,53.68419217228482,53.11402316641386,53.3696174621582,431000
2021-04-28,53.34012687810029,53.57605980062852,52.92724895120912,53.3892822265625,417100
2021-04-29,54.057756913489236,54.313347486945446,52.94691273840938,53.11402893066406,733600
2021-04-30,52.50453678270279,52.80928268334213,51.403525262692824,51.53131866455078,1004300
2021-05-03,52.04250331936863,52.42589477352869,51.55097985252524,51.70826721191406,1346800
2021-05-04,50.95132601489987,51.33471373138811,50.49912156081161,51.04962921142578,919900
2021-05-05,51.64929004423146,51.80657741351239,51.05945959690798,51.48217010498047,752900
2021-05-06,51.442846771205986,51.934370227838826,50.83335498496227,51.924537658691406,1067000
2021-05-07,52.180134729302196,53.92012455823213,51.895050209297814,53.90046691894531,1047300
